,Kanji,Word,Meaning
969,穏便,おんびん,"สันติวิธี,นุ่มนวล"
970,音便,おんびん,เสียงท้ายคำที่เปลี่ยนไปตามรูปผันกริยา
971,負んぶ,おんぶ,"แบกไว้ที่หลัง,ให้ขี่หลัง,ให้ออก(เงิน)ให้"
972,音符,おんぷ,ตัวโน๊ต(ดนตรี)
973,音譜,おんぷ,"โน้ตเพลง,แผ่นโน้ตเพลง"
974,温風,おんぷう,"ลมอุ่น(ฤดูใบไม้ผลิ),ลมร้อนที่ส่งมาจากเครื่องทำความร้อน"
975,おんぶする,おんぶする,ขี่คอ
976,おんぼろ,おんぼろ,"ปุโรทั่ง,โกโรโกโส"
977,御身,おんみ,สุขภาพร่างกายของท่าน (คำยกย่อง)
978,隠密,おんみつ,"อย่างลับ ๆ,สายลับ,จารชน"
979,音名,おんめい,ชื่อเรียกระดับเสียงแต่ละขั้น
980,音訳,おんやく,การใช้อักษรของภาษาหนึ่งเขียนคำของอีกภาษาหนึ่ง
981,音訳する,おんやくする,ทับศัพท์
982,温浴,おんよく,การอาบน้ำโดยการแช่ในน้ำอุ่น
983,音読み,おんよみ,การอ่านตัวอักษรคันจิแบบจีน
984,音律,おんりつ,จังหวะดนตรี
985,怨霊,おんりょう,"วิญญาณอาฆาต,วิญญาณพยาบาท"
986,音量,おんりょう,ระดับเสียง
987,温和,おんわ,"(อากาศ)อุ่นสบาย,(พูดจา)สุภาพนุ่มนวล"
988,穏和,おんわ,"(อากาศ)อุ่นสบาย,(พูดจา)สุภาพนุ่มนวล"
989,大手メーカー,おおてめーかー,บริษัทผู้ผลิตรายใหญ่ 
990,お客様コード,おきゃくさまコード,รหัสลูกค้า เลขลูกค้า
991,お主,おぬし,แก นาย มรึง (สรรพนามใช้เรียกบุรุษที่สอง)
992,オペック,おぺっく,องค์การประเทศผู้ส่งออกน้ำมัน โอเปก (OPEC)
993,痴がましい・烏滸がましい,おこがましい,1. ไม่เจียมตัว อวดดี ถือดี 2.บ้าบอ
994,王統,おうとう,สันตติวงศ์
995,置き餌・置きえさ,おきえさ,1.การวางอาหารสัตว์ทิ้งไว้ การวางอาหารสัตว์ 2.อาหารสัตว์ที่วางไว้
996,オタク,おたく,คนที่ชื่นชอบในเรื่องใดเรื่องหนึงมากเป็นพิเศษ
997,往生際,おうじょうぎわ,"1.จวนตาย เกือบจะตาย
2.สภาพจวนตัว สภาพเจียนตัวสุดๆ"
998,おっとり,オットリ,1.เรื่อยๆ ไม่เร่งรีบ สบายๆ 2.สภาพอบอุ่น
999,お構いなし,おかまいなし,ไม่ต้องใส่ใจ ไม่ต้องต้อนรับอย่างดี
1000,おめかし（する）,おめかし（する）,แต่งตัว เมคอัพ แต่งตัวให้สวย
1001,お預け,おあずけ,1.คำสุภาพของคำว่าฝาก 2.ใช้ตอนให้สุนัขรับประทานอะไรแล้วสั่งให้รอก่อนอย่าเพิ่งทาน 3.นัด หรือ สัญญา กำหนดการ ถูกดอง หรือ ถูกเลื่อน
1002,応急対策,おうきゅうたいさく,การแก้ปัญหาเฉพาะหน้า มาตรการแก้ปัญหาเฉพาะหน้า
1003,おかっぱ,おかっぱ,เด็กผู้หญิงที่ไว้ผมทรงบ๊อบ หน้าม้า
1004,お萩,おはぎ,โอฮางิ (Ohagi) ขนมญี่ปุ่นชนิดหนึง มีรูปร่างคล้ายกับ โมจิ โรยด้วยผงถั่ว รสชาติออกหวาน
1005,折りたたみ,おりたたみ,พับเข้ามา พับได้
1006,大安売り,おおやすうり,การขายแบบเยอะๆ การขายแบบเทกระจาด การขายแบบแบกะิดิน
1007,押しかける,おしかける,กรูกันเข้ามา พุ่งเข้ามา
1008,老い耄れ,おいぼれ,ชรา หรือ โรยราลง ใช้เรียกคนที่มีสภาพเช่นนั้น มักใช้ในความหมายไม่ดี และ เอาไว้เรียกตัวเองก็ได้เช่นกัน
1009,大人びる,おとなびる,ดูผู้ใหญ่ หน้าตา หรือ ความคิดดูเป็นผู้ใหญ่
1010,温故知新,おんこちしん,การได้รับความรู้ หรือ ความคิดใหม่ ๆ จากการศึกษา หรือ ค้นคว้าวิจัยเรื่องราวในอดีต  
1011,オノマトペ,おのまとぺ,คำเลียนเสียงธรรมชาติ และ คำแสดงสภาพท่าทาง (มาจากภาษาฝรั่งเศษว่า Onomatopée)
1012,御仕置き,おしおき,ลงโทษให้เข็ดหลาบ ลงโทษให้สาสม
1013,御目目,おめめ,ภาษาเด็กเล็ก หมายถึง ตา
1014,おきあみ,オキアミ,ตัวเคย คล้ายกุ้ง แต่เล็กกว่า
1015,終りよければ全て良し,おわりよければすべてよし,ถ้าผลลัพท์ดีซะอย่าง ทุกอย่างก็ถือว่าโอเคแล้ว
1016,お座なり,おざなり,1.แสร้งทำให้เข้ากับ... ทำให้เข้ากับ ปรับให้เข้ากับ　2. ลวกๆ มั่วๆ ทำแบบผักชีโรยหน้า
1017,おしらる,おしらる,พูด กล่าว 
1018,押し殺す・圧し殺す,おしころす,1.กดแล้วฆ่า 2.กดกลั้นอารมณ์ความรู้สึก
1019,追い回す,おいまわす,1.ไล่จับ ตามจับ 2.ให้ทำงานอย่างไม่เกรงใจ
1020,追い使う,おいつかう,ให้ทำงานอย่างไม่เกรงใจ　ใช้อย่างเต็มที่
1021,おしどり夫婦,おしどりふうふ,คู่รักที่สนิทสนมกันมาก
1022,おこもり,おこもり,วิงวอน หรือ ไหว้พระข้ามคืน
1023,おつや,おつや,คืนวันก่อนพิธีศพที่ญาติและคนรู้จักของผู้ตายจะอยู่ข้าง ๆ ผู้ตาย 1 คืน
1024,奥床しい•奥ゆかしい,おくゆかしい,"มีเสนห์,ลึกลับ,น่าค้นหา,ลึกลับมีแรงดึงดูด "
1025,大型景気刺激策,おおがたけいきさげきさく,แผนกระตุ้นเศรษฐกิจขนาดใหญ่ แผนกระตุ้นเศรษฐกิจครั้งใหญ่
1026,覚束無い・覚束ない,おぼつかない,1.เลื่อนลอย ไม่ชัดเจน 2.ไม่เวิรค์ ไม่น่ารอด เสี่ยง น่าเป็นห่วง 3.พึ่งไม่ได้ 
