,Kanji,Word,Meaning
1153,息を吹き返す,いきをふきかえす,1.ฟื้นกลับคืนมา ฟื้นคืนชีพ 2.กลับมาหายใจคล่องขึ้น (จากตอนแรกเจียนอยู่เจียนไป ใช้ได้กับทั้ง สิ่งมีชีวิต และ ธุรกิจ)
1154,癒しピアノ,いやしピアノ,เปียโนที่ฟังสำหรับผ่อนคลาย
1155,"<a href=""/dictionary/show/39067"">行き詰まる</a>",いきづまる・ゆきづまる,"ถึงทางตัน,ไปต่อไม่ได้,ชะงักงัน,หาทางออกไม่ได้"
1156,医療保険,いりょうほけん,ประกันสุขภาพ
1157,医療保険制度,いりょうほけんせいど,ระบบประกันสุขภาพ
1158,意識的,いしきてき,"โดยเจตนา,จงใจ"
1159,苛めっ子,いじめっこ,เด็กที่ชอบรังแกเพื่อน
1160,板に付く,いたにつく,1. นักแสดงที่มีประสบการณ์ ซึ่งสามารถเล่นออกมาได้เป็นอย่างดี ดูเนียนตา 2.คนที่มีประสบการณ์ และ บุคลิกเข้ากับตัวงาน จนได้มาทำงานที่ตัวเองถนัด
1161,一目置く,いちもくおく,ยอมก้มหัวให้
1162,いっその事,いっそのこと,"1.อย่างเต็มที่,อย่างเต็มกำลัง,อย่างเด็ดเดี่ยว 2.คาดหวังให้ออกมาแบบสุดโต่ง,แบบขำๆ,เอาฮา"
1163,イメージソング,いめーじそんぐ,เพลงที่บรรยายภาพลักษณ์ หรือ บทบาทของตัวละครในเรื่อง โดยไม่จำเป็นต้องขับร้องโดยตัวละครนั้นเอง
1164,言い包める,いいくるめる,"หลอกลวงด้วยการใช้คำพูดที่แนบเนียน,พูดจาหลอกล่ออย่างแยบยล"
1165,色っぽい,いろっぽい,เซ็กซี่ เย้ายวน ดึงดูด
1166,色っぽい声,いろっぽいこえ,เสียงเซ็กซี่ เสียงมีเสนห์
1167,移民潮州人,いみんちょうしゅうじん,คนเชื้อสายจีนแต้จิ๊ว ที่ย้ายถิ่นฐานมา 
1168,一杯食う,いっぱいくう,ถูกหลอกลวง ถูกลวง
1169,一杯機嫌,いっぱいきげん,ดื่มแอลกฮอล์นิดหน่อยเพื่อความสุนทรีย์ ดื่มนิดหน่อยเอามัน
1170,意気揚々・意気揚揚,いきようよう,สภาพที่เต็มเปี่ยมไปด้วยความมั่นใจ และ ภูมิใจ
1171,幼けない,いとけない,น่ารักแบบเด็กๆ สดใส 
1172,いく,イク,การถึงจุดสุดยอด
1173,石の上にも三年,いしのうえにもさんねん,ความพยายามอยู่ที่ไหน ความสำเร็จอยู่ที่นั่น 
1174,慰安会,いあんかい,กิจกรรมสัมพันธ์
1175,言い渡し,いいわたし,คำสั่ง พิพากษา
1176,異議あり,いぎあり,มีข้อแย้ง
1177,異議なし,いぎなし,ไม่มีข้อแย้ง
1178,イスラム過激派のテロ,いすらむかげきはのてろ,กลุ่มผู้ก่อการร้ายมุสลิมหัวรุนแรง
1179,委託者,いたくしゃ,"ผู้ว่าจ้าง,ผู้ไหว้วาน,ผู้จ้างวาน (ให้ทำงานให้)"
1180,一定期間抑留,いっていきかんよくりゅう,การกักขังช่วงระยะเวลาหนึ่ง
1181,一般知識,いっぱんちしき,ความรู้รอบตัว ความรู้ทั่วไป
1182,異動命令,いどうめいれい,คำสั่งย้าย โดยมากถ้าใช้ทางการเมือง หมายถึง ไปช่วยสำนักนายก
1183,引責辞任,いんせきじにん,การแสดงความรับผิดชอบด้วยการลาออก
1184,色が侵す,いろがおかす,สีกัด
1185,一酸化炭素中毒死,いっさんかたんそちゅうどくし,ตายจากพิษของคาร์บอนมอนอกไซด์
1186,威勢がいい,いせいがいい,ดูน่าเกรงขาม ดูมีภาวะเป็นผู้นำ ดูกระฉับกระเฉง
1187,言い寄る•言寄る,いいよる,"1.พูดกระเซ้าเย้าแหย่,จีบ,พูดสร้างความสัมพันธ์ (กับเพศตรงข้าม) 2.พูดพร้อมเข้าไปใกล้ 3.พูดไหว้วาน"
1188,一本,いっぽん,ในเกมกีฬาต่อสู้ หมายถึง การทำให้คู่ต่อสู้ยอมแพ้
1189,一本をとる,いっぽんをとる,ในเกมกีฬาต่อสู้ หมายถึง การทำให้คู่ต่อสู้ยอมแพ้
1190,色仕掛け,いろじかけ,ใช้รูปร่าง หรือ ร่างกายแข้าแลก เพื่อให้ประสบความสำเร็จ
1191,いやしくも,いやしくも,1.มักตามด้วยคำปฏิเสธ หมายถึง ...ไม่เลย 2. ต่อให้... 3.แน่แท้ จากใจจริง 4.ถ้า สมมุติว่า 5.มักตามด้วย　～しない หมายถึง ทำ...อย่างไม่เรียบร้อย ทำ....อย่างมั่วซั่ว
1192,一ころ,いちころ,ยอมแพ้ ยอมจำนล ในทันที
1193,言い名付く,いいなづく,สัญญาว่าแต่งงาน
1194,如何にして,いかにして,ยังไงดี แบบไหนดี
1195,言い付け,いいつけ,คำสั่ง 
1196,言い付けを守る ,いいつけをまもる,ปกป้องคำสั่ง ทำตามคำสั่ง
1197,遺言,いごん,"พินัยกรรม,คำสั่งเสีย"
1198,意気投合,いきとうごう,"คอเดียวกัน,เข้าใจซึ่งกันและกัน,ถูกอกถูกใจกัน,เป็นปี่เป็นขลุ่ย"
1199,いじらしい,いじらしい,1.น่ารัก น่าเอ็นดู น่ารักแบบเด็กๆ น่ารักแบบไร้เดียงสา 2.ความรู้สึกที่อยากจะปกป้อง อยากจะดูแล
1200,位牌を汚す,いはいをけがす,ทำชื่อเสียงบรรพบุรุษเสื่อมเสีย
1201,言うに足りない,いうにたりない,ไม่น่าพูดถึง น่าเบื่อ ไม่มีสาระ
1202,一風,いっぷう,1. วิธีหนึง แบบหนึง 2. แนวโน้ม รูปแบบหนึงที่ไม่เหมือนใคร 
1203,勢いに乗る,いきおいにのる,ใช้กระแส หรือ แรงผลักดันจากรอบข้าง ให้เกิดประโยชน์ ตามน้ำ 
1204,一角,いっかく,1.มุมหนึ่ง 2.มุม หรือ มุมลึกๆในสุด 3. เขา (สัตว์) อันหนึ่ง
1205,如何わしい,いかがわしい,1. ไม่ชัดเจน มีพิรุธ ไม่น่าเชื่อถือ น่าสงสัย 2. ไม่ค่อยดี ไม่น่าชื่นชม
1206,一杯飲み屋,いっぱいのみや,ร้านเหล้าเล็กๆ ไม่แพง
1207,憩い,いこい,พักผ่อน ผ่อนคราย 
1208,一睡,いっすい,นอนหลับนิดหน่อย นอนสักงีบ
1209,一睡もできない,いっすいもできない,นอนไม่หลับ 
1210,移転リニューアル,いてんリニューアル,ย้ายที่และปรับปรุงใหม่
1211,イタ飯,いためし,อาหารอิตาลี่
1212,息の根を止める,いきのねをとめる,ปลิดชีพ ฆ่าให้ตายคาที่
